"GeneID","logFC","logCPM","F","PValue","FDR","Expression"
"AT1G26660",-0.369646601197974,3.57594044555004,0.13439267573887,0.713920792210706,1,"Not Significant"
"AT5G11970",0.206066169139547,5.87576443948725,0.134321268342446,0.713993460867452,1,"Not Significant"
"AT1G73870",0.285679729366665,4.47052262942156,0.134135257007035,0.71418372031101,1,"Not Significant"
"AT5G42970",0.295467356697844,4.43926426021142,0.134120990363101,0.714197393310203,1,"Not Significant"
"AT3G23310",-0.39284162888041,3.15058587202671,0.134077275027011,0.714241929274656,1,"Not Significant"
"AT3G55830",-0.238788616873199,5.14908728518613,0.134073519596001,0.714245755586999,1,"Not Significant"
"AT4G32950",-0.495844437627305,2.04482871067674,0.13399350684137,0.714327292975764,1,"Not Significant"
"AT1G77530",-0.364801737066358,3.58201531754692,0.13392714673413,0.71439493851266,1,"Not Significant"
"AT4G35910",-0.427550633063983,2.87045085460099,0.133852997837535,0.714470546195658,1,"Not Significant"
"AT3G02460",0.408065736970801,3.34059462089235,0.133851033504905,0.714472549496886,1,"Not Significant"
"AT5G04820",-0.415155667510027,3.0757822649101,0.133808220392872,0.714516216080086,1,"Not Significant"
"AT1G45201",-0.179695613916169,6.69662481926601,0.133786385257908,0.714538489544193,1,"Not Significant"
"AT5G04590",-0.165669469397219,7.51614736533662,0.13375305094436,0.714572497001844,1,"Not Significant"
"AT3G20970",-0.286978128038362,4.45523842350241,0.133726243047953,0.714599849735434,1,"Not Significant"
"AT4G40065",0.402159881644699,3.34862299801963,0.133595128276938,0.714733674048799,1,"Not Significant"
"AT1G05835",0.288024230916125,4.65910454396543,0.133459442660823,0.714872242069919,1,"Not Significant"
"AT5G15710",0.550770553302796,1.93710478371348,0.133441396157207,0.714890677954968,1,"Not Significant"
"AT1G51800",0.191976710600607,6.25848141214848,0.133386148898992,0.71494712604448,1,"Not Significant"
"AT2G19340",0.376039368304218,3.59027168980164,0.133374339470191,0.714959193876784,1,"Not Significant"
"AT5G41410",-0.3177629871406,4.05574516748459,0.133306611073577,0.715028415943711,1,"Not Significant"
"AT3G60720",-0.468840838700032,2.46248996093497,0.133237366576585,0.715099208152873,1,"Not Significant"
"AT3G60750",-0.1460127038069,10.0913734747679,0.133233888980334,0.715102764028025,1,"Not Significant"
"AT1G18700",-0.307788196998188,4.19540755978617,0.133182489448295,0.71515532667103,1,"Not Significant"
"AT1G22570",-0.404993683279688,3.10877494185216,0.133044031298075,0.715296975172476,1,"Not Significant"
"AT1G47640",-0.23433921760497,5.29724675169647,0.13304329977105,0.715297723777073,1,"Not Significant"
"AT3G57180",0.355633135625358,3.78618633145115,0.132944851568065,0.71539849154479,1,"Not Significant"
"AT2G40110",-0.341362112895639,3.73774219597971,0.132650878979165,0.715699642298137,1,"Not Significant"
"AT5G43010",-0.23273221835456,5.22729950821572,0.132606438867899,0.715745200417068,1,"Not Significant"
"AT1G31835",0.437205599825195,3.03682707033025,0.132580874240489,0.715771412107426,1,"Not Significant"
"AT2G36870",-0.218348411652951,5.58037470993507,0.13254165747259,0.715811627049363,1,"Not Significant"
"AT2G02990",0.23160681979134,5.35760149278783,0.132495629342437,0.715858835317364,1,"Not Significant"
"AT3G57040",-0.302524492320771,4.2158853611935,0.132476253435072,0.71587871079053,1,"Not Significant"
"AT2G14878",0.173816849568759,6.93920152344776,0.132455089049039,0.715900422735463,1,"Not Significant"
"AT2G17020",0.326041538236039,4.15799886461181,0.132391639956836,0.715965525138662,1,"Not Significant"
"AT1G73010",-0.356621009823065,3.53896755408251,0.132378673943248,0.715978831185109,1,"Not Significant"
"AT2G16380",-0.398722964921209,3.11740957655055,0.132338118783484,0.716020454665424,1,"Not Significant"
"AT1G19490",0.550331995457778,1.95802385388846,0.132243655400507,0.716117434450742,1,"Not Significant"
"AT1G76240",0.550331995457778,1.95802385388846,0.132243655400507,0.716117434450742,1,"Not Significant"
"AT3G15770",-0.385549406464402,3.332213206141,0.13216780613467,0.716195332649907,1,"Not Significant"
"AT1G32260",0.480137053026367,2.60019874467897,0.132144358921591,0.716219418368359,1,"Not Significant"
"AT3G57220",0.323545126485548,4.12881452110472,0.131830167849674,0.716542399032849,1,"Not Significant"
"AT1G62422",-0.327186187607534,3.92874283830803,0.131649219645569,0.716728607039717,1,"Not Significant"
"AT1G67420",0.525918995459088,2.49030030226051,0.131638175465131,0.716739976940479,1,"Not Significant"
"AT1G01250",0.302304504043683,4.2935629935605,0.131612653804718,0.71676625336301,1,"Not Significant"
"AT4G29330",0.291710362557582,4.54482679211929,0.131583518355745,0.716796253970579,1,"Not Significant"
"AT3G16420",-0.148822757397165,9.28145477857726,0.131580181462939,0.716799690190162,1,"Not Significant"
"AT4G34480",0.272114213980194,4.66832210519102,0.13155486654195,0.716825760247327,1,"Not Significant"
"AT3G05870",-0.460990673456258,2.48161479116046,0.131462849603995,0.716920545937744,1,"Not Significant"
"AT5G37020",0.285451410044722,4.54985264057667,0.131380393188453,0.717005515325133,1,"Not Significant"
"AT3G04930",-0.28117085656255,4.54924033012016,0.131358021843099,0.717028573670209,1,"Not Significant"
"AT5G54750",-0.215443786984904,5.62861972710018,0.131216258902614,0.717174741661298,1,"Not Significant"
"AT4G35630",0.196796260690531,6.11324231033704,0.131169002439877,0.717223486389947,1,"Not Significant"
"AT5G23860",0.271669190997535,4.75574689302832,0.131140814176388,0.717252710133768,1,"Not Significant"
"AT1G56430",-0.297353019829517,4.34151852674525,0.131123603777,0.717270324165611,1,"Not Significant"
"AT1G69060",0.462819136763572,2.91655589583665,0.131094128893443,0.717300738297296,1,"Not Significant"
"AT2G46100",0.275921818812186,4.62997642773808,0.13109149010561,0.717303461361483,1,"Not Significant"
"AT4G36900",-0.260428818932951,4.72358079519543,0.130977441921382,0.717421181597741,1,"Not Significant"
"AT2G29700",0.198416925951265,6.01265694169059,0.130958447668197,0.717440793046246,1,"Not Significant"
"AT3G44150",-0.228403754611432,5.41548384574521,0.130952871260032,0.717446550958489,1,"Not Significant"
"AT5G61510",0.248973951919482,5.00176414851586,0.130932551673741,0.717467533091288,1,"Not Significant"
"AT4G33760",-0.251143151667572,4.93905818494791,0.130811908226179,0.71759214821132,1,"Not Significant"
"AT1G52300",0.148194997244376,9.32643733085619,0.130724927821964,0.71768203239432,1,"Not Significant"
"AT1G72790",0.406158813088217,3.27809898197086,0.130724120334582,0.717682866997477,1,"Not Significant"
"AT3G63150",-0.314867107740725,4.07532382400055,0.130588047724937,0.717823550634187,1,"Not Significant"
"AT5G20180",0.192802933090649,6.21063711374601,0.130577379710686,0.717834583652775,1,"Not Significant"
"AT4G16370",0.163362832851214,7.55153587678959,0.130575867917756,0.71783614721267,1,"Not Significant"
"AT1G54340",0.335102571469927,4.0051680801937,0.130488602195613,0.717926418445818,1,"Not Significant"
"AT5G44070",0.258608498360255,4.85296026519937,0.130476932204835,0.717938492948282,1,"Not Significant"
"AT4G18730",-0.14990708946226,8.98360802781271,0.130355676162968,0.718063988172544,1,"Not Significant"
"AT1G60940",0.195985258800113,6.11454061430341,0.130323729870806,0.71809706230591,1,"Not Significant"
"AT2G30950",-0.162136531989494,7.560690373375,0.130257397656778,0.718165750968881,1,"Not Significant"
"AT4G00750",0.404990812428606,3.28558548585882,0.13020764559639,0.718217283443656,1,"Not Significant"
"AT4G25400",0.50940376793603,2.50443640796073,0.130151999532421,0.718274934027559,1,"Not Significant"
"AT3G61900",-0.368062069626237,3.38376131295467,0.13012989274531,0.71829784102599,1,"Not Significant"
"AT5G56260",-0.246479887481747,5.0087270962185,0.130092131069943,0.718336974667749,1,"Not Significant"
"AT2G01080",-0.493329533108799,2.05000715309334,0.130065337248135,0.718364745862254,1,"Not Significant"
"AT4G01320",-0.21654774495322,5.54798887660924,0.129986319856431,0.718446664442075,1,"Not Significant"
"AT1G33260",0.43247050124388,2.99619533516095,0.129933848840534,0.718501077520043,1,"Not Significant"
"AT1G50170",0.365021394238813,3.59378862557392,0.129927270942088,0.718507899755921,1,"Not Significant"
"AT1G25380",0.38611243627826,3.53035220561349,0.129886105243564,0.71855059899547,1,"Not Significant"
"AT1G06780",0.336114981448443,3.95161543673333,0.129767192632917,0.718673984399714,1,"Not Significant"
"AT3G12120",0.144220165067954,10.0288000705731,0.129642847027628,0.718803075487187,1,"Not Significant"
"AT2G25970",0.167878933447664,7.13170999735463,0.129606108736092,0.718841229228787,1,"Not Significant"
"AT3G09880",-0.356275114435454,3.52954762294518,0.129593302531943,0.718854530265108,1,"Not Significant"
"AT3G10260",-0.209751165221261,5.67457831241581,0.129529163132028,0.718921159186124,1,"Not Significant"
"AT1G26690",0.307958521251538,4.25622897114456,0.129498724201117,0.718952786100363,1,"Not Significant"
"AT2G24280",0.307208361355023,4.2708091199322,0.129456909728033,0.718996239371929,1,"Not Significant"
"AT5G22940",-0.463559890342647,2.43376355063438,0.129340228139337,0.719117535894849,1,"Not Significant"
"AT1G30690",0.212635977558222,5.66384941463029,0.129265597846363,0.719195150331754,1,"Not Significant"
"AT4G23260",0.30888481250986,4.18046409771991,0.129251203815401,0.719210122828356,1,"Not Significant"
"AT5G16380",-0.284504882421771,4.47532700755826,0.129200766064273,0.719262594996554,1,"Not Significant"
"AT5G25130",-0.419396646704092,2.86441265103108,0.129154240459173,0.719311007477104,1,"Not Significant"
"AT5G47860",0.229352920547715,5.31810368554228,0.129148049685241,0.719317450064,1,"Not Significant"
"AT2G37680",-0.333151682668447,3.77266052795854,0.129137983723863,0.719327925835852,1,"Not Significant"
"AT1G24148",0.225769739988177,5.4625464255048,0.12909623113994,0.719371383194529,1,"Not Significant"
"AT2G20920",0.181437687031301,6.55843550399618,0.129078115101246,0.719390241386672,1,"Not Significant"
"AT2G38020",-0.30557020812429,4.21122679526635,0.12907425212177,0.719394262812756,1,"Not Significant"
"AT1G27340",0.214493009692521,5.58800831760381,0.129052817077013,0.719416578286566,1,"Not Significant"
"AT2G30960",0.429798734975518,3.00651236737278,0.128983224115222,0.719489044157285,1,"Not Significant"
"AT2G39270",0.306601138804364,4.14397498093136,0.128961759851251,0.719511398953741,1,"Not Significant"
"AT1G64850",-0.193671178602253,6.06042370230484,0.128904828785471,0.719570702211769,1,"Not Significant"
"AT2G25450",-0.14506565917169,9.73484371184079,0.128886644640318,0.719589647165323,1,"Not Significant"
"AT1G58280",0.363838037446938,3.60796086628449,0.1288187524249,0.719660393265197,1,"Not Significant"
"AT4G18010",0.220452408722765,5.46969041413212,0.128754851373037,0.719726999658585,1,"Not Significant"
"AT2G05260",0.353602341150888,3.7955112285628,0.128688472478107,0.719796208556657,1,"Not Significant"
"AT5G58930",0.302529879406382,4.30374045427068,0.128657561281625,0.71982844449895,1,"Not Significant"
"AT5G43780",-0.175121347556443,6.70625957046484,0.128431505399539,0.720064321309527,1,"Not Significant"
"AT2G43945",-0.235981939489621,5.19487299281561,0.128357264047371,0.720141839149443,1,"Not Significant"
"AT5G45670",0.205588983618626,5.83900012836176,0.128349959583152,0.720149467347706,1,"Not Significant"
"AT1G25510",-0.455126211462641,2.51487799079767,0.128318006287681,0.720182839693525,1,"Not Significant"
"AT1G29430",-0.455126211462641,2.51487799079767,0.128318006287681,0.720182839693525,1,"Not Significant"
"AT3G07480",0.162093148333705,7.52401408753701,0.128073171767821,0.720438703072303,1,"Not Significant"
"AT5G55140",0.24137488268952,5.11710364193337,0.128063653336941,0.72044865584146,1,"Not Significant"
"AT4G11910",0.311359642258922,4.26800922603414,0.128059985337564,0.720452491327753,1,"Not Significant"
"AT5G12320",0.31601583721503,4.13446503636186,0.127942657634266,0.720575209112691,1,"Not Significant"
"AT4G10760",0.430894842194197,2.98212883349229,0.127872751575688,0.720648356858926,1,"Not Significant"
"AT2G05765",0.486809304629628,2.56955348782014,0.127812002509298,0.720711941300242,1,"Not Significant"
"AT3G19508",0.382379629195474,3.54966755398857,0.127755805371884,0.720770776534235,1,"Not Significant"
"AT1G50950",0.540956164838403,1.9590884537248,0.127741225015267,0.720786043729669,1,"Not Significant"
"AT2G18245",0.540956164838403,1.9590884537248,0.127741225015267,0.720786043729669,1,"Not Significant"
"AT2G20950",-0.333678639670715,3.82856682575474,0.127712049666953,0.720816596395553,1,"Not Significant"
"AT1G48490",0.258533450855582,4.84400691528738,0.127702044082157,0.720827075232907,1,"Not Significant"
"AT4G28940",-0.459649040740957,2.4559440953292,0.127677639956304,0.720852635587325,1,"Not Significant"
"AT3G24760",0.40161206943569,3.31033155957033,0.127672883216146,0.720857618015031,1,"Not Significant"
"AT3G13882",0.239620912431452,5.10753283385612,0.127447619375557,0.721093689633485,1,"Not Significant"
"AT3G18370",0.32847698920626,3.97033225222505,0.127434566380813,0.721107376096398,1,"Not Significant"
"AT2G30150",-0.291689102280876,4.30283731795677,0.127354506096475,0.721191339038455,1,"Not Significant"
"AT3G12140",0.296846823104075,4.3513048823546,0.127300540967748,0.721247951565405,1,"Not Significant"
"AT1G65985",0.36880388201848,3.59460779514604,0.127280355143873,0.72126913113303,1,"Not Significant"
"AT3G63000",-0.214122236464385,5.55534513035424,0.127259187538316,0.721291342848932,1,"Not Significant"
"AT3G19990",-0.307448504824524,4.08976396871526,0.127042825291312,0.721518496866253,1,"Not Significant"
"AT3G14910",0.442792648152905,2.97608147373884,0.126944571465747,0.721621723400935,1,"Not Significant"
"AT3G19910",-0.252901279125751,4.79230332071242,0.126941093897753,0.721625377796364,1,"Not Significant"
"AT2G39650",0.477093963444227,2.59257833017021,0.126893837423094,0.721675042761668,1,"Not Significant"
"AT2G23810",-0.174816161219103,6.66939368247775,0.126805781417803,0.721767614470047,1,"Not Significant"
"AT5G18620",0.390057442620489,3.31404657504958,0.126751994624868,0.721824177385367,1,"Not Significant"
"AT1G33810",-0.188107853296369,6.29776081431493,0.126711416202624,0.72186685914998,1,"Not Significant"
"AT3G45980",-0.165473398908963,7.20584652780538,0.126701725360915,0.721877053445913,1,"Not Significant"
"AT3G44970",-0.487892634711712,2.01489745431091,0.126613183381434,0.721970215665637,1,"Not Significant"
"AT4G37210",0.278337699182504,4.63777076356488,0.126560680893093,0.722025475138418,1,"Not Significant"
"AT1G77890",0.536336753511804,1.9387359076161,0.126496783143026,0.72209274567858,1,"Not Significant"
"AT5G11040",0.300712959822143,4.32896722340752,0.12646433428299,0.722126914652792,1,"Not Significant"
"AT4G14100",-0.284788597576128,4.4619146139185,0.126348442353128,0.722248990342166,1,"Not Significant"
"AT5G44574",0.388610556554996,3.3224654452506,0.126288599400702,0.722312051083093,1,"Not Significant"
"AT1G69640",-0.205241147353757,5.69082088065393,0.126286382217699,0.722314387808505,1,"Not Significant"
"AT1G17180",-0.27100884020925,4.5539491181152,0.126273676162134,0.722327779373757,1,"Not Significant"
"AT1G74370",0.192119972330061,6.15555955452728,0.126091152916738,0.722520233807829,1,"Not Significant"
"AT2G25100",0.395520062587108,3.31171918039589,0.126028533684369,0.722586296322764,1,"Not Significant"
"AT1G76460",-0.259298020392206,4.762552936546,0.125975915645412,0.722642035752099,1,"Not Significant"
"AT3G54080",0.318774120091353,4.10298571527825,0.125956480691294,0.722662334208905,1,"Not Significant"
"AT3G46000",-0.167907400333314,6.98812601033783,0.125922690294648,0.722698001819458,1,"Not Significant"
"AT1G68830",-0.19874671179172,5.84994271978807,0.12586382140832,0.722760154019452,1,"Not Significant"
"AT1G11380",-0.446226954998578,2.54530309860081,0.125606734110128,0.723031771883259,1,"Not Significant"
"AT4G32915",0.256607912999116,4.88381481740963,0.125518859735585,0.723124684659627,1,"Not Significant"
"AT1G11300",0.423987947922242,3.04428231553886,0.125486927920746,0.723158456397926,1,"Not Significant"
"AT4G13830",-0.193208834292132,6.02079884268848,0.125467574825645,0.723178926979575,1,"Not Significant"
"AT5G47455",0.264876864384091,4.77451006823807,0.125455690115501,0.723191498817368,1,"Not Significant"
"AT1G17360",0.289010691200075,4.37689905284036,0.125421696389176,0.723227461628909,1,"Not Significant"
"AT5G43440",-0.246013430164989,4.949134279622,0.125363778998254,0.723288746517716,1,"Not Significant"
"AT1G70830",-0.178814917412325,6.57004872416264,0.125351348385099,0.723301901962011,1,"Not Significant"
"AT5G37500",-0.454626375660361,2.47675271823876,0.125319552268609,0.723335555455924,1,"Not Significant"
